Record Index,Current,Voltage,Capacity,Temperature,Time
21548,-900.6,3.2641,2748.0506666666665,28.5,2019-11-16 01:27:42
21549,-900.6,3.2641,2748.301111111111,28.5,2019-11-16 01:27:43
21550,-900.6,3.2638,2748.5513333333333,28.5,2019-11-16 01:27:44
21551,-900.6,3.2638,2748.802,28.6,2019-11-16 01:27:45
21552,-900.6,3.2635,2749.052,28.5,2019-11-16 01:27:46
21553,-900.6,3.2635,2749.302222222222,28.5,2019-11-16 01:27:47
21554,-900.6,3.2632,2749.552888888889,28.6,2019-11-16 01:27:48
21555,-900.2,3.2632,2749.8031111111113,28.5,2019-11-16 01:27:49
21556,-900.2,3.2629,2750.0533333333333,28.6,2019-11-16 01:27:50
21557,-900.6,3.2629,2750.304,28.6,2019-11-16 01:27:51
21558,-900.6,3.2626,2750.554222222222,28.6,2019-11-16 01:27:52
21559,-900.6,3.2626,2750.8044444444445,28.6,2019-11-16 01:27:53
21560,-900.6,3.262,2751.054666666667,28.6,2019-11-16 01:27:54
21561,-900.6,3.262,2751.304888888889,28.6,2019-11-16 01:27:55
21562,-900.6,3.262,2751.5555555555557,28.6,2019-11-16 01:27:56
21563,-900.6,3.2617,2751.8057777777776,28.6,2019-11-16 01:27:57
21564,-900.6,3.2617,2752.056,28.6,2019-11-16 01:27:58
21565,-900.6,3.2614,2752.306666666667,28.6,2019-11-16 01:27:59
21566,-900.6,3.2614,2752.556666666667,28.7,2019-11-16 01:28:00
21567,-900.6,3.261,2752.806888888889,28.7,2019-11-16 01:28:01
21568,-900.6,3.261,2753.0575555555556,28.7,2019-11-16 01:28:02
21569,-900.6,3.2607,2753.3077777777776,28.7,2019-11-16 01:28:03
21570,-900.6,3.2607,2753.5582222222224,28.7,2019-11-16 01:28:04
21571,-900.6,3.2604,2753.808666666667,28.7,2019-11-16 01:28:05
21572,-900.2,3.2604,2754.058666666667,28.7,2019-11-16 01:28:06
21573,-900.2,3.2604,2754.309111111111,28.7,2019-11-16 01:28:07
21574,-900.2,3.2601,2754.5595555555556,28.7,2019-11-16 01:28:08
21575,-900.6,3.2601,2754.809777777778,28.7,2019-11-16 01:28:09
21576,-900.6,3.2598,2755.0602222222224,28.7,2019-11-16 01:28:10
21577,-900.6,3.2598,2755.3106666666667,28.8,2019-11-16 01:28:11
21578,-900.6,3.2595,2755.561111111111,28.7,2019-11-16 01:28:12
21579,-900.6,3.2595,2755.811111111111,28.8,2019-11-16 01:28:13
21580,-900.6,3.2595,2756.0613333333336,28.8,2019-11-16 01:28:14
21581,-900.6,3.2592,2756.312,28.8,2019-11-16 01:28:15
21582,-900.6,3.2592,2756.5622222222223,28.8,2019-11-16 01:28:16
21583,-900.6,3.2589,2756.8124444444443,28.8,2019-11-16 01:28:17
21584,-900.6,3.2589,2757.063111111111,28.8,2019-11-16 01:28:18
21585,-900.6,3.2586,2757.3133333333335,28.8,2019-11-16 01:28:19
21586,-900.6,3.2586,2757.5635555555555,28.8,2019-11-16 01:28:20
21587,-900.6,3.2583,2757.813777777778,28.8,2019-11-16 01:28:21
21588,-900.6,3.2583,2758.0642222222223,28.8,2019-11-16 01:28:22
21589,-900.6,3.2583,2758.3146666666667,28.9,2019-11-16 01:28:23
21590,-900.6,3.2579,2758.564888888889,28.8,2019-11-16 01:28:24
21591,-900.6,3.2576,2758.8153333333335,28.8,2019-11-16 01:28:25
21592,-900.2,3.2576,2759.065777777778,28.8,2019-11-16 01:28:26
21593,-900.2,3.2573,2759.315777777778,28.8,2019-11-16 01:28:27
21594,-900.2,3.2573,2759.566222222222,28.8,2019-11-16 01:28:28
21595,-900.6,3.257,2759.8166666666666,28.8,2019-11-16 01:28:29
21596,-900.6,3.257,2760.066888888889,28.9,2019-11-16 01:28:30
21597,-900.6,3.2567,2760.3175555555554,28.8,2019-11-16 01:28:31
21598,-900.6,3.2567,2760.567777777778,28.9,2019-11-16 01:28:32
21599,-900.6,3.2564,2760.817777777778,28.8,2019-11-16 01:28:33
21600,-900.6,3.2564,2761.0684444444446,28.9,2019-11-16 01:28:34
21601,-900.6,3.2561,2761.3186666666666,28.9,2019-11-16 01:28:35
21602,-900.6,3.2561,2761.568888888889,28.9,2019-11-16 01:28:36
21603,-900.6,3.2558,2761.819555555556,28.9,2019-11-16 01:28:37
21604,-900.6,3.2558,2762.0697777777777,28.8,2019-11-16 01:28:38
21605,-900.6,3.2555,2762.320222222222,28.9,2019-11-16 01:28:39
21606,-900.6,3.2555,2762.570222222222,28.8,2019-11-16 01:28:40
21607,-900.6,3.2555,2762.8204444444445,28.9,2019-11-16 01:28:41
21608,-900.6,3.2552,2763.071111111111,28.9,2019-11-16 01:28:42
21609,-900.6,3.2552,2763.3213333333333,28.8,2019-11-16 01:28:43
21610,-900.6,3.2548,2763.5715555555557,28.9,2019-11-16 01:28:44
21611,-900.6,3.2548,2763.822222222222,28.8,2019-11-16 01:28:45
21612,-900.2,3.2545,2764.0724444444445,28.9,2019-11-16 01:28:46
21613,-900.2,3.2545,2764.3226666666665,28.8,2019-11-16 01:28:47
21614,-900.2,3.2539,2764.5731111111113,28.8,2019-11-16 01:28:48
21615,-900.6,3.2539,2764.8233333333333,28.8,2019-11-16 01:28:49
21616,-900.6,3.2536,2765.0737777777777,28.8,2019-11-16 01:28:50
21617,-900.6,3.2536,2765.324222222222,28.8,2019-11-16 01:28:51
21618,-900.6,3.2533,2765.5744444444445,28.8,2019-11-16 01:28:52
21619,-900.6,3.2533,2765.824888888889,28.8,2019-11-16 01:28:53
21620,-900.6,3.253,2766.0751111111113,28.8,2019-11-16 01:28:54
21621,-900.6,3.253,2766.325333333333,28.8,2019-11-16 01:28:55
21622,-900.6,3.2527,2766.5757777777776,28.8,2019-11-16 01:28:56
21623,-900.6,3.2527,2766.8262222222224,28.8,2019-11-16 01:28:57
21624,-900.6,3.2524,2767.076666666667,28.8,2019-11-16 01:28:58
21625,-900.6,3.2524,2767.326888888889,28.8,2019-11-16 01:28:59
21626,-900.6,3.2521,2767.576888888889,28.8,2019-11-16 01:29:00
21627,-900.6,3.2521,2767.8275555555556,28.7,2019-11-16 01:29:01
21628,-900.6,3.2517,2768.0777777777776,28.8,2019-11-16 01:29:02
21629,-900.6,3.2517,2768.328,28.7,2019-11-16 01:29:03
21630,-900.6,3.2514,2768.578666666667,28.7,2019-11-16 01:29:04
21631,-900.6,3.2514,2768.8288888888887,28.8,2019-11-16 01:29:05
21632,-900.2,3.2511,2769.0795555555555,28.7,2019-11-16 01:29:06
21633,-900.2,3.2511,2769.329333333333,28.7,2019-11-16 01:29:07
21634,-900.2,3.2508,2769.579777777778,28.7,2019-11-16 01:29:08
21635,-900.2,3.2508,2769.8302222222223,28.7,2019-11-16 01:29:09
21636,-900.6,3.2505,2770.0804444444443,28.7,2019-11-16 01:29:10
21637,-900.6,3.2505,2770.3308888888887,28.7,2019-11-16 01:29:11
21638,-900.6,3.2502,2770.5813333333335,28.7,2019-11-16 01:29:12
21639,-900.6,3.2502,2770.8315555555555,28.7,2019-11-16 01:29:13
21640,-900.6,3.2499,2771.082,28.7,2019-11-16 01:29:14
21641,-900.6,3.2499,2771.3322222222223,28.7,2019-11-16 01:29:15
21642,-900.6,3.2496,2771.5824444444443,28.7,2019-11-16 01:29:16
21643,-900.6,3.2496,2771.833111111111,28.7,2019-11-16 01:29:17
21644,-900.6,3.2493,2772.0833333333335,28.6,2019-11-16 01:29:18
21645,-900.6,3.2493,2772.3335555555554,28.6,2019-11-16 01:29:19
21646,-900.6,3.249,2772.5842222222223,28.6,2019-11-16 01:29:20
21647,-900.6,3.2486,2772.8342222222223,28.7,2019-11-16 01:29:21
21648,-900.6,3.2486,2773.0844444444447,28.6,2019-11-16 01:29:22
21649,-900.6,3.2486,2773.335111111111,28.6,2019-11-16 01:29:23
21650,-900.6,3.2483,2773.5853333333334,28.6,2019-11-16 01:29:24
21651,-900.6,3.248,2773.835777777778,28.6,2019-11-16 01:29:25
21652,-900.6,3.248,2774.086222222222,28.6,2019-11-16 01:29:26
21653,-900.6,3.248,2774.336,28.6,2019-11-16 01:29:27
21654,-900.6,3.2477,2774.5866666666666,28.6,2019-11-16 01:29:28
21655,-900.6,3.2477,2774.836888888889,28.5,2019-11-16 01:29:29
21656,-900.2,3.2474,2775.087111111111,28.6,2019-11-16 01:29:30
21657,-900.2,3.2471,2775.337777777778,28.5,2019-11-16 01:29:31
21658,-900.2,3.2471,2775.588,28.6,2019-11-16 01:29:32
21659,-900.2,3.2471,2775.8386666666665,28.5,2019-11-16 01:29:33
21660,-900.2,3.2468,2776.0886666666665,28.5,2019-11-16 01:29:34
21661,-900.2,3.2462,2776.338888888889,28.5,2019-11-16 01:29:35
21662,-900.2,3.2462,2776.5893333333333,28.5,2019-11-16 01:29:36
21663,-900.2,3.2462,2776.8397777777777,28.5,2019-11-16 01:29:37
21664,-900.2,3.2459,2777.09,28.5,2019-11-16 01:29:38
21665,-900.2,3.2459,2777.3404444444445,28.5,2019-11-16 01:29:39
21666,-900.2,3.2455,2777.590888888889,28.5,2019-11-16 01:29:40
21667,-900.2,3.2455,2777.8411111111113,28.5,2019-11-16 01:29:41
21668,-900.2,3.2452,2778.0913333333333,28.5,2019-11-16 01:29:42
21669,-900.2,3.2449,2778.3417777777777,28.5,2019-11-16 01:29:43
21670,-900.2,3.2449,2778.592222222222,28.5,2019-11-16 01:29:44
21671,-900.2,3.2446,2778.8424444444445,28.5,2019-11-16 01:29:45
21672,-900.2,3.2446,2779.092888888889,28.5,2019-11-16 01:29:46
21673,-900.2,3.2446,2779.3433333333332,28.5,2019-11-16 01:29:47
21674,-900.2,3.2443,2779.5933333333332,28.5,2019-11-16 01:29:48
21675,-900.2,3.2443,2779.844,28.5,2019-11-16 01:29:49
21676,-900.2,3.244,2780.094222222222,28.5,2019-11-16 01:29:50
21677,-900.2,3.244,2780.3444444444444,28.5,2019-11-16 01:29:51
21678,-900.2,3.2437,2780.5951111111112,28.5,2019-11-16 01:29:52
21679,-900.2,3.2437,2780.845333333333,28.5,2019-11-16 01:29:53
21680,-900.2,3.2434,2781.095333333333,28.5,2019-11-16 01:29:54
21681,-900.2,3.2431,2781.3457777777776,28.5,2019-11-16 01:29:55
21682,-900.2,3.2431,2781.596,28.5,2019-11-16 01:29:56
21683,-900.2,3.2431,2781.8464444444444,28.5,2019-11-16 01:29:57
21684,-900.2,3.2428,2782.0968888888888,28.5,2019-11-16 01:29:58
21685,-900.2,3.2428,2782.347111111111,28.5,2019-11-16 01:29:59
21686,-900.2,3.2424,2782.597777777778,28.5,2019-11-16 01:30:00
21687,-900.2,3.2424,2782.847777777778,28.5,2019-11-16 01:30:01
21688,-900.2,3.2421,2783.098,28.5,2019-11-16 01:30:02
21689,-900.2,3.2421,2783.3486666666668,28.5,2019-11-16 01:30:03
21690,-900.6,3.2418,2783.5988888888887,28.5,2019-11-16 01:30:04
21691,-900.6,3.2418,2783.849111111111,28.5,2019-11-16 01:30:05
21692,-900.6,3.2415,2784.099777777778,28.5,2019-11-16 01:30:06
21693,-900.6,3.2415,2784.35,28.5,2019-11-16 01:30:07
21694,-900.6,3.2412,2784.6002222222223,28.5,2019-11-16 01:30:08
21695,-900.6,3.2412,2784.8506666666667,28.5,2019-11-16 01:30:09
21696,-900.6,3.2409,2785.1008888888887,28.5,2019-11-16 01:30:10
21697,-900.6,3.2409,2785.3513333333335,28.5,2019-11-16 01:30:11
21698,-900.6,3.2406,2785.601777777778,28.5,2019-11-16 01:30:12
21699,-900.6,3.2406,2785.852,28.5,2019-11-16 01:30:13
21700,-900.6,3.2403,2786.1024444444442,28.5,2019-11-16 01:30:14
21701,-900.6,3.2403,2786.3524444444442,28.6,2019-11-16 01:30:15
21702,-900.6,3.24,2786.603111111111,28.6,2019-11-16 01:30:16
21703,-900.6,3.24,2786.8533333333335,28.5,2019-11-16 01:30:17
21704,-900.6,3.2397,2787.1035555555554,28.6,2019-11-16 01:30:18
21705,-900.6,3.2397,2787.3542222222222,28.6,2019-11-16 01:30:19
21706,-900.6,3.2393,2787.6044444444447,28.6,2019-11-16 01:30:20
21707,-900.6,3.2393,2787.8544444444447,28.6,2019-11-16 01:30:21
21708,-901.0,3.239,2788.104888888889,28.6,2019-11-16 01:30:22
21709,-901.0,3.239,2788.3553333333334,28.6,2019-11-16 01:30:23
21710,-900.6,3.2387,2788.6055555555554,28.6,2019-11-16 01:30:24
21711,-900.6,3.2387,2788.856,28.6,2019-11-16 01:30:25
21712,-900.6,3.2387,2789.1064444444446,28.6,2019-11-16 01:30:26
21713,-900.6,3.2381,2789.356888888889,28.6,2019-11-16 01:30:27
21714,-900.6,3.2381,2789.606888888889,28.6,2019-11-16 01:30:28
21715,-900.6,3.2378,2789.8573333333334,28.6,2019-11-16 01:30:29
21716,-900.2,3.2378,2790.1077777777778,28.6,2019-11-16 01:30:30
21717,-900.2,3.2375,2790.358,28.7,2019-11-16 01:30:31
21718,-900.2,3.2375,2790.6084444444446,28.7,2019-11-16 01:30:32
21719,-900.2,3.2372,2790.858888888889,28.7,2019-11-16 01:30:33
21720,-900.2,3.2372,2791.109111111111,28.7,2019-11-16 01:30:34
21721,-900.2,3.2369,2791.3595555555557,28.7,2019-11-16 01:30:35
21722,-900.2,3.2369,2791.6097777777777,28.7,2019-11-16 01:30:36
21723,-900.2,3.2366,2791.86,28.7,2019-11-16 01:30:37
21724,-900.6,3.2366,2792.1106666666665,28.7,2019-11-16 01:30:38
21725,-900.6,3.2362,2792.360888888889,28.7,2019-11-16 01:30:39
21726,-900.6,3.2362,2792.6111111111113,28.7,2019-11-16 01:30:40
21727,-900.6,3.2359,2792.8613333333333,28.8,2019-11-16 01:30:41
21728,-900.6,3.2359,2793.1115555555557,28.7,2019-11-16 01:30:42
21729,-900.6,3.2359,2793.362222222222,28.8,2019-11-16 01:30:43
21730,-900.6,3.2356,2793.6124444444445,28.8,2019-11-16 01:30:44
21731,-900.6,3.2356,2793.862666666667,28.8,2019-11-16 01:30:45
21732,-900.6,3.2353,2794.1133333333332,28.8,2019-11-16 01:30:46
21733,-900.6,3.2353,2794.3635555555556,28.8,2019-11-16 01:30:47
21734,-900.6,3.235,2794.6135555555556,28.8,2019-11-16 01:30:48
21735,-900.6,3.235,2794.864222222222,28.8,2019-11-16 01:30:49
21736,-900.6,3.2347,2795.1144444444444,28.8,2019-11-16 01:30:50
21737,-900.6,3.2347,2795.364666666667,28.8,2019-11-16 01:30:51
21738,-900.6,3.2344,2795.615333333333,28.8,2019-11-16 01:30:52
21739,-900.6,3.2344,2795.8655555555556,28.8,2019-11-16 01:30:53
21740,-900.6,3.2341,2796.116,28.9,2019-11-16 01:30:54
21741,-900.6,3.2341,2796.3662222222224,28.9,2019-11-16 01:30:55
21742,-900.6,3.2338,2796.6164444444444,28.8,2019-11-16 01:30:56
21743,-900.6,3.2338,2796.8668888888888,28.9,2019-11-16 01:30:57
21744,-900.6,3.2335,2797.117333333333,28.9,2019-11-16 01:30:58
21745,-900.6,3.2335,2797.3675555555556,28.9,2019-11-16 01:30:59
21746,-900.6,3.2331,2797.618,28.8,2019-11-16 01:31:00
21747,-900.6,3.2331,2797.8684444444443,28.9,2019-11-16 01:31:01
21748,-900.6,3.2328,2798.1186666666667,28.9,2019-11-16 01:31:02
21749,-900.6,3.2328,2798.3688888888887,28.9,2019-11-16 01:31:03
21750,-900.6,3.2325,2798.619111111111,28.9,2019-11-16 01:31:04
21751,-900.6,3.2325,2798.869777777778,28.9,2019-11-16 01:31:05
21752,-900.6,3.2322,2799.12,28.9,2019-11-16 01:31:06
21753,-900.6,3.2322,2799.3702222222223,28.9,2019-11-16 01:31:07
21754,-900.6,3.2319,2799.6204444444443,28.9,2019-11-16 01:31:08
21755,-900.6,3.2319,2799.870888888889,28.9,2019-11-16 01:31:09
21756,-900.6,3.2316,2800.1213333333335,28.9,2019-11-16 01:31:10
21757,-900.6,3.2316,2800.3715555555555,28.9,2019-11-16 01:31:11
21758,-900.6,3.2313,2800.622,28.9,2019-11-16 01:31:12
21759,-900.6,3.2313,2800.872444444444,28.9,2019-11-16 01:31:13
21760,-900.6,3.231,2801.1226666666666,28.9,2019-11-16 01:31:14
21761,-900.6,3.231,2801.372888888889,28.9,2019-11-16 01:31:15
21762,-900.6,3.2304,2801.6233333333334,28.9,2019-11-16 01:31:16
21763,-900.6,3.2304,2801.8735555555554,28.9,2019-11-16 01:31:17
21764,-900.6,3.23,2802.124,28.9,2019-11-16 01:31:18
21765,-900.6,3.2297,2802.3744444444446,28.9,2019-11-16 01:31:19
21766,-900.6,3.2297,2802.6246666666666,28.9,2019-11-16 01:31:20
21767,-900.6,3.2294,2802.8753333333334,28.9,2019-11-16 01:31:21
21768,-900.6,3.2294,2803.1253333333334,28.9,2019-11-16 01:31:22
21769,-900.6,3.2291,2803.3755555555554,28.9,2019-11-16 01:31:23
21770,-900.6,3.2291,2803.626222222222,28.8,2019-11-16 01:31:24
21771,-900.6,3.2288,2803.8764444444446,28.9,2019-11-16 01:31:25
21772,-900.6,3.2288,2804.1266666666666,28.8,2019-11-16 01:31:26
21773,-900.6,3.2285,2804.3773333333334,28.9,2019-11-16 01:31:27
21774,-900.6,3.2282,2804.627555555556,28.8,2019-11-16 01:31:28
21775,-900.6,3.2282,2804.8777777777777,28.8,2019-11-16 01:31:29
21776,-900.6,3.2279,2805.128,28.9,2019-11-16 01:31:30
21777,-900.6,3.2279,2805.378222222222,28.8,2019-11-16 01:31:31
21778,-900.6,3.2276,2805.628888888889,28.8,2019-11-16 01:31:32
21779,-900.6,3.2276,2805.879111111111,28.8,2019-11-16 01:31:33
21780,-900.6,3.2273,2806.1293333333333,28.8,2019-11-16 01:31:34
21781,-900.6,3.2273,2806.3797777777777,28.8,2019-11-16 01:31:35
21782,-900.6,3.2269,2806.63,28.8,2019-11-16 01:31:36
21783,-900.6,3.2269,2806.8804444444445,28.8,2019-11-16 01:31:37
21784,-900.6,3.2266,2807.130888888889,28.8,2019-11-16 01:31:38
21785,-900.6,3.2266,2807.3811111111113,28.8,2019-11-16 01:31:39
21786,-900.6,3.2263,2807.6315555555557,28.8,2019-11-16 01:31:40
21787,-900.6,3.2263,2807.882,28.8,2019-11-16 01:31:41
21788,-900.6,3.226,2808.132,28.7,2019-11-16 01:31:42
21789,-900.6,3.2257,2808.3824444444444,28.8,2019-11-16 01:31:43
21790,-900.6,3.2257,2808.632888888889,28.7,2019-11-16 01:31:44
21791,-900.6,3.2254,2808.8831111111112,28.7,2019-11-16 01:31:45
21792,-900.6,3.2254,2809.1335555555556,28.7,2019-11-16 01:31:46
21793,-900.6,3.2251,2809.384,28.7,2019-11-16 01:31:47
21794,-900.6,3.2251,2809.6344444444444,28.7,2019-11-16 01:31:48
21795,-900.6,3.2248,2809.8844444444444,28.7,2019-11-16 01:31:49
21796,-900.6,3.2245,2810.134666666667,28.7,2019-11-16 01:31:50
21797,-900.2,3.2245,2810.385333333333,28.7,2019-11-16 01:31:51
21798,-900.2,3.2242,2810.6355555555556,28.7,2019-11-16 01:31:52
21799,-900.2,3.2242,2810.885777777778,28.7,2019-11-16 01:31:53
21800,-900.2,3.2238,2811.1364444444444,28.7,2019-11-16 01:31:54
21801,-900.2,3.2238,2811.3866666666668,28.6,2019-11-16 01:31:55
21802,-900.2,3.2235,2811.6368888888887,28.7,2019-11-16 01:31:56
21803,-900.2,3.2232,2811.887111111111,28.7,2019-11-16 01:31:57
21804,-900.2,3.2232,2812.1375555555555,28.6,2019-11-16 01:31:58
21805,-900.2,3.2229,2812.388,28.7,2019-11-16 01:31:59
21806,-900.2,3.2229,2812.6382222222223,28.6,2019-11-16 01:32:00
21807,-900.2,3.2223,2812.8886666666667,28.6,2019-11-16 01:32:01
21808,-900.2,3.2223,2813.1388888888887,28.6,2019-11-16 01:32:02
21809,-900.2,3.222,2813.389111111111,28.6,2019-11-16 01:32:03
21810,-900.2,3.2217,2813.639777777778,28.6,2019-11-16 01:32:04
21811,-900.2,3.2217,2813.89,28.6,2019-11-16 01:32:05
21812,-900.2,3.2214,2814.1402222222223,28.6,2019-11-16 01:32:06
21813,-900.6,3.2214,2814.390888888889,28.6,2019-11-16 01:32:07
21814,-900.6,3.2211,2814.641111111111,28.6,2019-11-16 01:32:08
21815,-900.6,3.2211,2814.891111111111,28.6,2019-11-16 01:32:09
21816,-900.6,3.2207,2815.141777777778,28.6,2019-11-16 01:32:10
21817,-900.6,3.2204,2815.392,28.6,2019-11-16 01:32:11
21818,-900.6,3.2204,2815.6422222222222,28.6,2019-11-16 01:32:12
21819,-900.6,3.2201,2815.892888888889,28.6,2019-11-16 01:32:13
21820,-900.6,3.2201,2816.143111111111,28.5,2019-11-16 01:32:14
21821,-900.6,3.2198,2816.3935555555554,28.6,2019-11-16 01:32:15
21822,-900.6,3.2198,2816.6435555555554,28.5,2019-11-16 01:32:16
21823,-900.6,3.2195,2816.893777777778,28.6,2019-11-16 01:32:17
21824,-900.6,3.2192,2817.1444444444446,28.5,2019-11-16 01:32:18
21825,-900.6,3.2192,2817.3946666666666,28.5,2019-11-16 01:32:19
21826,-900.6,3.2192,2817.644888888889,28.6,2019-11-16 01:32:20
21827,-900.6,3.2189,2817.8955555555553,28.5,2019-11-16 01:32:21
21828,-900.6,3.2186,2818.1455555555553,28.6,2019-11-16 01:32:22
21829,-900.2,3.2186,2818.396,28.5,2019-11-16 01:32:23
21830,-900.2,3.2183,2818.6464444444446,28.6,2019-11-16 01:32:24
21831,-900.2,3.2183,2818.8966666666665,28.5,2019-11-16 01:32:25
21832,-900.2,3.218,2819.147111111111,28.6,2019-11-16 01:32:26
21833,-900.2,3.218,2819.3975555555558,28.5,2019-11-16 01:32:27
21834,-900.6,3.2176,2819.6477777777777,28.5,2019-11-16 01:32:28
21835,-900.6,3.2173,2819.898,28.5,2019-11-16 01:32:29
21836,-900.6,3.2173,2820.1484444444445,28.5,2019-11-16 01:32:30
21837,-901.0,3.217,2820.398888888889,28.6,2019-11-16 01:32:31
21838,-900.6,3.217,2820.6491111111113,28.5,2019-11-16 01:32:32
21839,-900.6,3.2167,2820.8995555555557,28.6,2019-11-16 01:32:33
21840,-900.6,3.2167,2821.15,28.5,2019-11-16 01:32:34
21841,-900.6,3.2164,2821.400222222222,28.5,2019-11-16 01:32:35
21842,-900.6,3.2164,2821.650222222222,28.6,2019-11-16 01:32:36
21843,-900.6,3.2161,2821.900888888889,28.5,2019-11-16 01:32:37
21844,-900.6,3.2158,2822.1511111111113,28.6,2019-11-16 01:32:38
21845,-900.6,3.2158,2822.4017777777776,28.5,2019-11-16 01:32:39
21846,-900.6,3.2155,2822.652,28.6,2019-11-16 01:32:40
21847,-900.6,3.2155,2822.902222222222,28.6,2019-11-16 01:32:41
21848,-900.6,3.2152,2823.152888888889,28.6,2019-11-16 01:32:42
21849,-900.6,3.2152,2823.402666666667,28.6,2019-11-16 01:32:43
21850,-900.6,3.2145,2823.6531111111112,28.6,2019-11-16 01:32:44
21851,-900.6,3.2142,2823.9035555555556,28.6,2019-11-16 01:32:45
21852,-900.6,3.2142,2824.1537777777776,28.6,2019-11-16 01:32:46
21853,-900.6,3.2139,2824.4042222222224,28.6,2019-11-16 01:32:47
21854,-900.6,3.2139,2824.654666666667,28.6,2019-11-16 01:32:48
21855,-900.2,3.2136,2824.904666666667,28.6,2019-11-16 01:32:49
21856,-900.2,3.2136,2825.155333333333,28.6,2019-11-16 01:32:50
21857,-900.2,3.2133,2825.4055555555556,28.6,2019-11-16 01:32:51
21858,-900.2,3.213,2825.655777777778,28.6,2019-11-16 01:32:52
21859,-900.2,3.213,2825.9064444444443,28.6,2019-11-16 01:32:53
21860,-900.2,3.213,2826.1566666666668,28.7,2019-11-16 01:32:54
21861,-900.6,3.2127,2826.4068888888887,28.6,2019-11-16 01:32:55
21862,-900.6,3.2127,2826.6573333333336,28.7,2019-11-16 01:32:56
21863,-900.6,3.2124,2826.9075555555555,28.7,2019-11-16 01:32:57
21864,-901.0,3.2121,2827.158,28.6,2019-11-16 01:32:58
21865,-900.6,3.2121,2827.4084444444443,28.7,2019-11-16 01:32:59
21866,-900.6,3.2118,2827.6586666666667,28.7,2019-11-16 01:33:00
21867,-900.6,3.2118,2827.909111111111,28.7,2019-11-16 01:33:01
21868,-900.6,3.2114,2828.1595555555555,28.7,2019-11-16 01:33:02
21869,-900.6,3.2114,2828.4093333333335,28.7,2019-11-16 01:33:03
21870,-900.6,3.2111,2828.66,28.7,2019-11-16 01:33:04
21871,-900.6,3.2111,2828.9102222222223,28.7,2019-11-16 01:33:05
21872,-900.6,3.2108,2829.160888888889,28.7,2019-11-16 01:33:06
21873,-900.6,3.2108,2829.411111111111,28.7,2019-11-16 01:33:07
21874,-900.6,3.2105,2829.6613333333335,28.7,2019-11-16 01:33:08
21875,-900.2,3.2102,2829.912,28.7,2019-11-16 01:33:09
21876,-900.2,3.2102,2830.162,28.7,2019-11-16 01:33:10
21877,-900.6,3.2099,2830.412222222222,28.8,2019-11-16 01:33:11
21878,-900.6,3.2099,2830.6626666666666,28.8,2019-11-16 01:33:12
21879,-900.6,3.2096,2830.913111111111,28.8,2019-11-16 01:33:13
21880,-900.6,3.2096,2831.1633333333334,28.8,2019-11-16 01:33:14
21881,-900.6,3.2093,2831.413777777778,28.8,2019-11-16 01:33:15
21882,-900.6,3.2093,2831.664,28.8,2019-11-16 01:33:16
21883,-900.6,3.209,2831.9144444444446,28.8,2019-11-16 01:33:17
21884,-900.6,3.209,2832.1646666666666,28.8,2019-11-16 01:33:18
21885,-900.6,3.2087,2832.415111111111,28.8,2019-11-16 01:33:19
21886,-900.6,3.2083,2832.6655555555553,28.9,2019-11-16 01:33:20
21887,-900.6,3.2083,2832.9157777777777,28.8,2019-11-16 01:33:21
21888,-900.6,3.208,2833.166222222222,28.9,2019-11-16 01:33:22
21889,-900.6,3.208,2833.4164444444446,28.8,2019-11-16 01:33:23
21890,-900.2,3.2077,2833.6666666666665,28.9,2019-11-16 01:33:24
21891,-900.2,3.2074,2833.9173333333333,28.9,2019-11-16 01:33:25
21892,-900.6,3.2074,2834.1675555555557,28.9,2019-11-16 01:33:26
21893,-900.6,3.2071,2834.4177777777777,28.9,2019-11-16 01:33:27
21894,-900.6,3.2071,2834.6684444444445,28.9,2019-11-16 01:33:28
21895,-900.6,3.2065,2834.9186666666665,28.9,2019-11-16 01:33:29
21896,-900.6,3.2065,2835.1686666666665,28.9,2019-11-16 01:33:30
21897,-900.6,3.2062,2835.4191111111113,28.9,2019-11-16 01:33:31
21898,-900.6,3.2062,2835.6693333333333,28.9,2019-11-16 01:33:32
21899,-900.6,3.2059,2835.92,28.9,2019-11-16 01:33:33
21900,-900.6,3.2059,2836.170222222222,28.9,2019-11-16 01:33:34
21901,-900.6,3.2056,2836.4204444444445,28.9,2019-11-16 01:33:35
21902,-900.6,3.2052,2836.6711111111113,28.9,2019-11-16 01:33:36
21903,-900.6,3.2052,2836.9211111111113,28.9,2019-11-16 01:33:37
21904,-900.6,3.2049,2837.171333333333,28.9,2019-11-16 01:33:38
21905,-900.6,3.2049,2837.422,29.0,2019-11-16 01:33:39
21906,-900.2,3.2046,2837.6722222222224,28.9,2019-11-16 01:33:40
21907,-900.2,3.2043,2837.9224444444444,29.0,2019-11-16 01:33:41
21908,-900.2,3.2043,2838.173111111111,28.9,2019-11-16 01:33:42
21909,-900.2,3.204,2838.423111111111,28.9,2019-11-16 01:33:43
21910,-900.2,3.204,2838.6735555555556,28.9,2019-11-16 01:33:44
21911,-900.2,3.2037,2838.924,28.9,2019-11-16 01:33:45
21912,-900.6,3.2034,2839.1742222222224,28.9,2019-11-16 01:33:46
21913,-900.6,3.2034,2839.424666666667,28.9,2019-11-16 01:33:47
